SummitCode,AssociationName,RegionName,SummitName,AltM,AltFt,GridRef1,GridRef2,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W7W/ST-086,USA - Washington,WA-Stevens,McDonald Mountain,1120,3674,-117.6486,48.4172,-117.6486,48.4172,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-087,USA - Washington,WA-Stevens,Brewer Mountain,1119,3670,-117.6456,48.3971,-117.6456,48.3971,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-088,USA - Washington,WA-Stevens,3624 Mt Triode,1105,3624,-117.9608,48.9344,-117.9608,48.9344,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-089,USA - Washington,WA-Stevens,3612 Feed Point Mtn,1101,3612,-117.9928,48.8635,-117.9928,48.8635,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-091,USA - Washington,WA-Stevens,Quartz Mountain,1086,3563,-118.1117,48.2979,-118.1117,48.2979,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-092,USA - Washington,WA-Stevens,Day Mountain,1086,3562,-118.1187,48.4564,-118.1187,48.4564,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-093,USA - Washington,WA-Stevens,McKinley Mountain,1079,3540,-118.1628,48.9653,-118.1628,48.9653,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-094,USA - Washington,WA-Stevens,Roundtop Mountain,1071,3515,-117.625,48.2311,-117.625,48.2311,4,0,01/12/2010,31/12/2099,1,14/08/2023,W7MDN
W7W/ST-096,USA - Washington,WA-Stevens,Nicholls Mountain,1067,3500,-118.136,48.4502,-118.136,48.4502,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-097,USA - Washington,WA-Stevens,Rattlesnake Mountain,1065,3493,-117.9632,48.6083,-117.9632,48.6083,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-098,USA - Washington,WA-Stevens,Loon Lake Mountain,1059,3476,-117.589,48.0536,-117.589,48.0536,4,0,01/12/2010,31/12/2099,3,09/10/2024,W7MDN
W7W/ST-100,USA - Washington,WA-Stevens,Parker Mountain,1055,3461,-117.6428,48.2486,-117.6428,48.2486,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-102,USA - Washington,WA-Stevens,3458 Gain Summit,1054,3458,-117.8975,48.1822,-117.8975,48.1822,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-103,USA - Washington,WA-Stevens,3443 Ham Radio Butte,1049,3443,-117.818,48.2728,-117.818,48.2728,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-105,USA - Washington,WA-Stevens,3430 Ionosphere Mtn,1045,3430,-117.6394,48.1565,-117.6394,48.1565,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-106,USA - Washington,WA-Stevens,3425 Keyer Butte,1044,3425,-118.0985,48.1584,-118.0985,48.1584,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-107,USA - Washington,WA-Stevens,Toulou Mountain,1042,3420,-118.1596,48.8486,-118.1596,48.8486,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-108,USA - Washington,WA-Stevens,Jumpoff Joe Mountain,1042,3418,-117.6653,48.1179,-117.6653,48.1179,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-109,USA - Washington,WA-Stevens,3411 Mt Lowband,1040,3411,-117.4487,48.0891,-117.4487,48.0891,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-110,USA - Washington,WA-Stevens,3386 Mt Multiband,1032,3386,-117.7804,48.2623,-117.7804,48.2623,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-111,USA - Washington,WA-Stevens,Colville Mountain,1029,3375,-117.8972,48.5729,-117.8972,48.5729,4,0,01/12/2010,31/12/2099,1,10/11/2023,W7MDN
W7W/ST-112,USA - Washington,WA-Stevens,Bald Benchmark,1024,3359,-118.1466,48.1069,-118.1466,48.1069,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-113,USA - Washington,WA-Stevens,3340 Beitey Peak,1018,3340,-117.6394,48.1898,-117.6394,48.1898,4,0,01/12/2010,31/12/2099,1,11/11/2023,W7MDN
W7W/ST-114,USA - Washington,WA-Stevens,3328 Propogation Butte,1014,3328,-118.1333,48.1484,-118.1333,48.1484,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-115,USA - Washington,WA-Stevens,Kelly Hill,1010,3315,-118.0733,48.7239,-118.0733,48.7239,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-116,USA - Washington,WA-Stevens,Gold Hill,1000,3281,-118.0297,48.6291,-118.0297,48.6291,4,0,01/12/2010,31/12/2099,0,,
W7W/ST-117,USA - Washington,WA-Stevens,3268 Rotator Hill,996,3268,-118.1216,48.8478,-118.1216,48.8478,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-118,USA - Washington,WA-Stevens,3220 Superhetrodyne Hill,981,3220,-117.5892,48.1773,-117.5892,48.1773,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-119,USA - Washington,WA-Stevens,3172 Troposphere Hill,967,3172,-118.1582,48.0491,-118.1582,48.0491,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-121,USA - Washington,WA-Stevens,3131 Vee Beam Hill,954,3131,-117.962,48.7873,-117.962,48.7873,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-122,USA - Washington,WA-Stevens,Wrights Mountain,948,3111,-117.7673,48.2181,-117.7673,48.2181,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-123,USA - Washington,WA-Stevens,3105 Wavelength Hill,946,3105,-117.7625,48.8855,-117.7625,48.8855,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-124,USA - Washington,WA-Stevens,Miller Mountain,945,3100,-118.3222,48.0061,-118.3222,48.0061,2,0,01/12/2010,31/12/2099,1,05/12/2021,W7MDN
W7W/ST-125,USA - Washington,WA-Stevens,Castle Rock,939,3082,-117.8297,48.4604,-117.8297,48.4604,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-126,USA - Washington,WA-Stevens,3075 Field Effect Hill,937,3075,-117.8522,48.2011,-117.8522,48.2011,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-127,USA - Washington,WA-Stevens,3065 General Class Hill,934,3065,-117.981,48.7578,-117.981,48.7578,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-128,USA - Washington,WA-Stevens,3016 Handitalkie Hill,919,3016,-117.9376,48.4317,-117.9376,48.4317,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-129,USA - Washington,WA-Stevens,2980 ITU Hill,908,2980,-117.8662,48.2945,-117.8662,48.2945,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-130,USA - Washington,WA-Stevens,2970 J-Pole Hill,905,2970,-118.0821,48.7638,-118.0821,48.7638,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-131,USA - Washington,WA-Stevens,2970 Kilohertz Hill,905,2970,-118.0311,48.6619,-118.0311,48.6619,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-133,USA - Washington,WA-Stevens,Silver Crown Mountain,897,2943,-117.7717,48.9045,-117.7717,48.9045,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-134,USA - Washington,WA-Stevens,2893 Lower Sideband Hill,882,2893,-118.147,48.2103,-118.147,48.2103,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-135,USA - Washington,WA-Stevens,Riecker Mountain,881,2890,-117.8542,48.3293,-117.8542,48.3293,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-136,USA - Washington,WA-Stevens,2875 Multimode Hill,876,2875,-118.2029,48.9466,-118.2029,48.9466,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-137,USA - Washington,WA-Stevens,2821 Noise Blanker Hill,860,2821,-118.0641,48.7744,-118.0641,48.7744,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-138,USA - Washington,WA-Stevens,Island Mountain,852,2795,-117.8126,48.8792,-117.8126,48.8792,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-139,USA - Washington,WA-Stevens,2780 Passband Hill,847,2780,-117.9736,48.4236,-117.9736,48.4236,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-140,USA - Washington,WA-Stevens,Graham Hill,846,2775,-117.8424,48.5349,-117.8424,48.5349,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-142,USA - Washington,WA-Stevens,Limekiln Hill,838,2748,-117.7314,48.0752,-117.7314,48.0752,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-143,USA - Washington,WA-Stevens,Old Town Mountain,837,2745,-117.8624,48.5892,-117.8624,48.5892,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-144,USA - Washington,WA-Stevens,Gold Hill,823,2700,-117.7649,48.3278,-117.7649,48.3278,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-145,USA - Washington,WA-Stevens,2584 Tuner Hill,788,2584,-118.1955,48.11,-118.1955,48.11,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-146,USA - Washington,WA-Stevens,Denny Benchmark,740,2427,-117.9498,48.8351,-117.9498,48.8351,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-147,USA - Washington,WA-Stevens,2297 RTTY Hill,700,2297,-118.222,48.0678,-118.222,48.0678,2,0,01/12/2010,31/12/2099,0,,
W7W/ST-148,USA - Washington,WA-Stevens,4620,1408,4620,-118.0071,48.519,-118.0071,48.519,4,0,01/12/2016,31/12/2099,0,,
W7W/ST-149,USA - Washington,WA-Stevens,4153,1266,4153,-117.528,48.5784,-117.528,48.5784,4,0,01/12/2016,31/12/2099,0,,
W7W/ST-150,USA - Washington,WA-Stevens,Stoddard Mountain,1190,3904,-117.7573,48.8615,-117.7573,48.8615,4,0,01/12/2016,31/12/2099,0,,
W7W/ST-151,USA - Washington,WA-Stevens,Spokane Mountain,1179,3869,-118.0791,47.9565,-118.0791,47.9565,4,0,01/12/2016,31/12/2099,1,18/10/2021,W7MDN
W7W/ST-152,USA - Washington,WA-Stevens,Dunns Mountain,1090,3575,-117.6171,47.9037,-117.6171,47.9037,4,0,01/12/2016,31/12/2099,0,,
W7W/ST-153,USA - Washington,WA-Stevens,Grouse Ridge,1068,3505,-118.0527,47.9742,-118.0527,47.9742,4,0,01/12/2016,31/12/2099,1,18/10/2021,W7MDN
W7W/ST-154,USA - Washington,WA-Stevens,Wellpinit Mountain,1056,3463,-118.0207,47.8866,-118.0207,47.8866,4,0,01/12/2016,31/12/2099,2,07/07/2023,W7MDN
W7W/ST-155,USA - Washington,WA-Stevens,McMillan Mountain,1055,3460,-117.736,47.9225,-117.736,47.9225,4,0,01/12/2016,31/12/2099,1,04/10/2021,W7MDN
W7W/ST-156,USA - Washington,WA-Stevens,Mount Godfrey,1047,3436,-117.7401,47.875,-117.7401,47.875,4,0,01/12/2016,31/12/2099,1,21/11/2021,W7MDN
W7W/ST-157,USA - Washington,WA-Stevens,3152,961,3152,-117.9774,48.4654,-117.9774,48.4654,2,0,01/12/2016,31/12/2099,0,,
W7W/ST-158,USA - Washington,WA-Stevens,Little Mountain,957,3141,-117.6357,47.916,-117.6357,47.916,2,0,01/12/2016,31/12/2099,1,25/10/2021,W7MDN
W7W/ST-159,USA - Washington,WA-Stevens,Wellpinit Benchmark,903,2964,-117.9449,47.8625,-117.9449,47.8625,2,0,01/12/2016,31/12/2099,1,27/02/2021,W7MDN
W7W/ST-160,USA - Washington,WA-Stevens,2828,862,2828,-117.7184,48.1286,-117.7184,48.1286,2,0,01/12/2016,31/12/2099,0,,
W7W/ST-161,USA - Washington,WA-Stevens,2754,839,2754,-118.2562,47.9768,-118.2562,47.9768,2,0,01/12/2016,31/12/2099,0,,
W7W/WE-001,USA - Washington,WA-Washington East,Oregon Butte,1947,6387,-117.6795,46.1103,-117.6795,46.1103,6,3,01/12/2010,31/12/2099,5,17/08/2024,NS0TA
W7W/WE-002,USA - Washington,WA-Washington East,Garfield County HP,1945,6380,-117.5498,46.1199,-117.5498,46.1199,6,3,01/12/2010,31/12/2099,4,08/10/2022,W7MDN
W7W/WE-003,USA - Washington,WA-Washington East,Mount Misery,1940,6366,-117.5146,46.1229,-117.5146,46.1229,6,3,01/12/2010,31/12/2099,5,23/05/2024,AE7AP
W7W/WE-004,USA - Washington,WA-Washington East,Table Rock,1905,6250,-117.9114,46.0306,-117.9114,46.0306,6,3,01/12/2010,31/12/2099,9,16/08/2024,NS0TA
W7W/WE-005,USA - Washington,WA-Washington East,Burnt Flat,1823,5980,-117.8316,46.0377,-117.8316,46.0377,6,3,01/12/2010,31/12/2099,3,16/08/2024,NS0TA
W7W/WE-006,USA - Washington,WA-Washington East,Mount Spokane,1793,5883,-117.1123,47.9236,-117.1123,47.9236,6,3,01/12/2010,31/12/2099,62,03/10/2024,K6MW
W7W/WE-007,USA - Washington,WA-Washington East,Chase Mountain,1720,5642,-117.8581,46.1123,-117.8581,46.1123,6,3,01/12/2010,31/12/2099,10,16/08/2024,NS0TA
W7W/WE-008,USA - Washington,WA-Washington East,Weller Butte,1689,5540,-117.6732,46.0352,-117.6732,46.0352,6,3,01/12/2010,31/12/2099,0,,
W7W/WE-009,USA - Washington,WA-Washington East,Bald Butte,1670,5479,-117.6088,46.0874,-117.6088,46.0874,6,3,01/12/2010,31/12/2099,0,,
W7W/WE-010,USA - Washington,WA-Washington East,Halsey Butte,1644,5395,-117.5439,46.0752,-117.5439,46.0752,6,3,01/12/2010,31/12/2099,0,,
W7W/WE-011,USA - Washington,WA-Washington East,Mica Peak,1586,5205,-117.0817,47.5734,-117.0817,47.5734,6,3,01/12/2010,31/12/2099,18,01/01/2025,N7MCB
W7W/WE-012,USA - Washington,WA-Washington East,Quartz Mountain,1579,5180,-117.082,47.8852,-117.082,47.8852,6,3,01/12/2010,31/12/2099,43,09/07/2024,N7MCB
W7W/WE-013,USA - Washington,WA-Washington East,Prominencians Peak,1566,5139,-117.5777,46.0848,-117.5777,46.0848,6,3,01/12/2010,31/12/2099,0,,
W7W/WE-014,USA - Washington,WA-Washington East,Ragged Mountain,1506,4940,-117.0545,47.8696,-117.0545,47.8696,6,3,01/12/2010,31/12/2099,19,07/12/2024,AF7QD
W7W/WE-015,USA - Washington,WA-Washington East,4831 Field Effect Mtn,1472,4831,-117.0469,47.9476,-117.0469,47.9476,4,0,01/12/2010,31/12/2099,5,11/06/2023,W7MDN
W7W/WE-016,USA - Washington,WA-Washington East,4780 Diode Mtn,1457,4780,-117.6253,46.1042,-117.6253,46.1042,4,0,01/12/2010,31/12/2099,0,,
W7W/WE-017,USA - Washington,WA-Washington East,4140 Pentode Peak,1262,4140,-117.128,48.0171,-117.128,48.0171,4,0,01/12/2010,31/12/2099,13,24/09/2024,N7MCB
W7W/WE-018,USA - Washington,WA-Washington East,4061 Tetrode Peak,1238,4061,-117.0896,48.0295,-117.0896,48.0295,4,0,01/12/2010,31/12/2099,2,14/06/2020,K7DJL
W7W/WE-019,USA - Washington,WA-Washington East,Scoop Mtn,1220,4003,-117.6755,47.9418,-117.6755,47.9418,4,0,01/12/2010,30/11/2016,0,,
W7W/WE-020,USA - Washington,WA-Washington East,Tekoa Benchmark,1184,3886,-117.0693,47.3058,-117.0693,47.3058,4,0,01/12/2010,31/12/2099,2,02/04/2022,W7MDN
W7W/WE-021,USA - Washington,WA-Washington East,Krell Hill,1119,3670,-117.2944,47.5821,-117.2944,47.5821,4,0,01/12/2010,31/12/2099,39,11/11/2024,AF7QD
W7W/WE-022,USA - Washington,WA-Washington East,Kamiak Butte,1110,3641,-117.1671,46.8622,-117.1671,46.8622,4,0,01/12/2010,31/12/2099,32,23/12/2024,KG7EJT
W7W/WE-023,USA - Washington,WA-Washington East,Steptoe Butte,1101,3612,-117.2967,47.0326,-117.2967,47.0326,4,0,01/12/2010,31/12/2099,42,23/12/2024,KG7EJT
W7W/WE-024,USA - Washington,WA-Washington East,Lilienthal Mountain,1088,3568,-118.2333,47.9102,-118.2333,47.9102,4,0,01/12/2010,31/12/2099,2,26/03/2022,W7MDN
W7W/WE-025,USA - Washington,WA-Washington East,3516 Triode Mtn,1072,3516,-117.1349,47.758,-117.1349,47.758,4,0,01/12/2010,31/12/2099,14,16/11/2024,AF7QD
W7W/WE-026,USA - Washington,WA-Washington East,Gelbert Mountain,1064,3490,-117.128,47.3266,-117.128,47.3266,4,0,01/12/2010,31/12/2099,1,10/04/2019,K7DJL
W7W/WE-027,USA - Washington,WA-Washington East,Antoine Peak,1029,3375,-117.1692,47.7255,-117.1692,47.7255,4,0,01/12/2010,31/12/2099,52,22/12/2024,KJ7LVO
W7W/WE-028,USA - Washington,WA-Washington East,Parker Butte,1009,3310,-117.0556,46.8506,-117.0556,46.8506,4,0,01/12/2010,31/12/2099,1,13/02/2021,K7DJL
W7W/WE-029,USA - Washington,WA-Washington East,Ringo Butte,991,3251,-117.0499,46.8771,-117.0499,46.8771,2,0,01/12/2010,30/11/2016,0,,
W7W/WE-030,USA - Washington,WA-Washington East,Lookout Mountain,949,3114,-117.5093,47.813,-117.5093,47.813,2,0,01/12/2010,31/12/2099,8,28/03/2022,W7MDN
W7W/WE-031,USA - Washington,WA-Washington East,Hanning Butte,929,3049,-117.8913,47.5876,-117.8913,47.5876,2,0,01/12/2010,31/12/2099,3,03/09/2023,W7MDN
W7W/WE-032,USA - Washington,WA-Washington East,Morefield Butte,928,3045,-117.1338,47.4013,-117.1338,47.4013,2,0,01/12/2010,30/11/2016,0,,
W7W/WE-033,USA - Washington,WA-Washington East,Smoot Hill,921,3022,-117.238,46.8182,-117.238,46.8182,2,0,01/12/2010,31/12/2099,1,16/11/2024,K2VFZ
W7W/WE-034,USA - Washington,WA-Washington East,Shoemaker Butte,915,3001,-117.832,47.7431,-117.832,47.7431,2,0,01/12/2010,31/12/2099,3,14/08/2022,W7MDN
W7W/WE-035,USA - Washington,WA-Washington East,Booth Hill,899,2949,-117.7277,47.5544,-117.7277,47.5544,2,0,01/12/2010,31/12/2099,9,14/11/2021,KJ7QEX
W7W/WE-036,USA - Washington,WA-Washington East,Steam Shovel Hill,893,2930,-117.3149,47.1054,-117.3149,47.1054,2,0,01/12/2010,30/11/2016,0,,
W7W/WE-037,USA - Washington,WA-Washington East,Needham Hill,879,2884,-117.5605,47.5513,-117.5605,47.5513,2,0,01/12/2010,31/12/2099,4,12/03/2023,W7MDN
W7W/WE-038,USA - Washington,WA-Washington East,2820 Beacon Hill,860,2820,-117.0458,47.7642,-117.0458,47.7642,2,0,01/12/2010,31/12/2099,3,28/11/2021,KJ7QEX
W7W/WE-039,USA - Washington,WA-Washington East,Milan Hill,816,2677,-117.3044,47.9585,-117.3044,47.9585,2,0,01/12/2010,30/11/2016,0,,
W7W/WE-040,USA - Washington,WA-Washington East,Pitney Butte,808,2651,-118.1733,47.8784,-118.1733,47.8784,2,0,01/12/2010,30/11/2016,0,,
W7W/WE-041,USA - Washington,WA-Washington East,2356 Network Hill,718,2356,-118.3498,47.8279,-118.3498,47.8279,2,0,01/12/2010,31/12/2099,1,20/12/2020,W7MDN
W7W/WE-042,USA - Washington,WA-Washington East,1886 Bandplan Hill,575,1886,-117.9865,46.5459,-117.9865,46.5459,2,0,01/12/2010,31/12/2099,1,15/09/2012,KE7WOE
W7W/WE-043,USA - Washington,WA-Washington East,Benjamins Butte,502,1648,-118.3166,46.7109,-118.3166,46.7109,2,0,01/12/2010,31/12/2099,0,,
W7W/WE-044,USA - Washington,WA-Washington East,Hunt Benchmark,483,1584,-118.5914,46.5777,-118.5914,46.5777,1,0,01/12/2010,31/12/2099,0,,
W7W/WE-045,USA - Washington,WA-Washington East,Red Mountain,430,1410,-119.4256,46.2896,-119.4256,46.2896,1,0,01/12/2016,31/12/2099,1,11/06/2019,KJ7EHA
W7W/WE-046,USA - Washington,WA-Washington East,Candy Mountain,424,1391,-119.3664,46.259,-119.3664,46.259,1,0,01/12/2016,31/12/2099,5,07/04/2024,WV7W
W7W/WE-047,USA - Washington,WA-Washington East,Goose Hill,408,1339,-119.4298,46.2465,-119.4298,46.2465,1,0,01/12/2016,31/12/2099,2,24/08/2019,KJ7EHA
W7W/WE-048,USA - Washington,WA-Washington East,West Gable Mountains,340,1115,-119.5157,46.6029,-119.5157,46.6029,1,0,01/12/2016,31/12/2099,0,,
W7W/WE-049,USA - Washington,WA-Washington East,Saddle Butte,1798,5900,-117.4618,46.0704,-117.4618,46.0704,6,3,01/12/2016,31/12/2099,2,16/09/2023,W7PCT
W7W/WE-050,USA - Washington,WA-Washington East,Mount Wilson,1497,4913,-116.9777,45.998,-116.9777,45.998,4,0,01/12/2016,31/12/2099,0,,
W7W/WE-051,USA - Washington,WA-Washington East,Puffer Butte,1372,4500,-117.1749,46.0725,-117.1749,46.0725,4,0,01/12/2016,31/12/2099,9,24/05/2024,AE7AP
W7W/WE-052,USA - Washington,WA-Washington East,Tekoa Mountain,1222,4009,-117.0899,47.2583,-117.0899,47.2583,4,0,01/12/2016,31/12/2099,2,31/10/2021,W7MDN
W7W/WE-053,USA - Washington,WA-Washington East,Rattlesnake Benchmark,1106,3629,-119.84,46.4476,-119.84,46.4476,4,0,01/12/2016,31/12/2099,0,,
W7W/WE-054,USA - Washington,WA-Washington East,Rattlesnake Mountain,1091,3580,-119.6298,46.4153,-119.6298,46.4153,4,0,01/12/2016,31/12/2099,1,13/07/2019,KJ7EHA
W7W/WE-055,USA - Washington,WA-Washington East,Bald Butte,1050,3446,-117.0881,46.6336,-117.0881,46.6336,4,0,01/12/2016,31/12/2099,0,,
W7W/WE-056,USA - Washington,WA-Washington East,Bracken Point,1039,3408,-117.3255,46.2494,-117.3255,46.2494,4,0,01/12/2016,31/12/2099,1,08/05/2021,W7MDN
W7W/WE-057,USA - Washington,WA-Washington East,Ladow Butte,1005,3296,-117.0651,46.992,-117.0651,46.992,4,0,01/12/2016,31/12/2099,4,30/12/2023,KG7EJT
W7W/WE-058,USA - Washington,WA-Washington East,2850,869,2850,-118.7942,47.8711,-118.7942,47.8711,2,0,01/12/2016,31/12/2099,1,17/05/2019,K7DJL
W7W/WE-059,USA - Washington,WA-Washington East,Jump Off Joe,671,2200,-119.1298,46.1038,-119.1298,46.1038,2,0,01/12/2016,31/12/2099,10,21/11/2024,KR7RK
W7W/WE-060,USA - Washington,WA-Washington East,Chandler Butte,624,2046,-119.5641,46.2475,-119.5641,46.2475,2,0,01/12/2016,31/12/2099,8,10/11/2023,WV7W
W7W/WE-061,USA - Washington,WA-Washington East,Badger Mountain,486,1595,-119.3214,46.2344,-119.3214,46.2344,1,0,01/12/2016,31/12/2099,14,15/03/2024,KJ7LZA
W7W/WH-001,USA - Washington,WA-Whatcom,Mount Baker,3286,10781,-121.8144,48.7768,-121.8144,48.7768,10,3,01/12/2010,31/12/2099,17,22/08/2024,WA7OOO
W7W/WH-002,USA - Washington,WA-Whatcom,Mount Shuksan,2783,9131,-121.6028,48.8311,-121.6028,48.8311,10,3,01/12/2010,31/12/2099,3,05/07/2024,N6RUN
W7W/WH-003,USA - Washington,WA-Whatcom,Lincoln Peak,2774,9100,-121.8586,48.7683,-121.8586,48.7683,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-004,USA - Washington,WA-Whatcom,Jack Mountain,2763,9066,-120.9564,48.7728,-120.9564,48.7728,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-005,USA - Washington,WA-Whatcom,Mount Spickard,2737,8979,-121.2406,48.9697,-121.2406,48.9697,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-006,USA - Washington,WA-Whatcom,Mount Redoubt,2734,8969,-121.3008,48.9578,-121.3008,48.9578,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-007,USA - Washington,WA-Whatcom,Custer Ridge,2630,8630,-121.2497,48.989,-121.2497,48.989,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-008,USA - Washington,WA-Whatcom,Mox Peaks (HP),2592,8504,-121.2569,48.9471,-121.2569,48.9471,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-009,USA - Washington,WA-Whatcom,West Mox Peaks,2562,8407,-121.2625,48.9487,-121.2625,48.9487,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-010,USA - Washington,WA-Whatcom,Mount Ballard,2542,8340,-120.7577,48.6857,-120.7577,48.6857,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-011,USA - Washington,WA-Whatcom,Luna Peak,2533,8311,-121.2719,48.8308,-121.2719,48.8308,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-012,USA - Washington,WA-Whatcom,Castle Peak,2532,8306,-120.862,48.982,-120.862,48.982,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-013,USA - Washington,WA-Whatcom,Mount Fury,2530,8300,-121.3228,48.8117,-121.3228,48.8117,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-014,USA - Washington,WA-Whatcom,Mount Challenger,2501,8207,-121.3422,48.8364,-121.3422,48.8364,10,3,01/12/2010,31/12/2099,0,,
W7W/WH-015,USA - Washington,WA-Whatcom,Mount Terror,2484,8151,-121.2992,48.7747,-121.2992,48.7747,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-016,USA - Washington,WA-Whatcom,Crater Mountain,2477,8128,-120.92,48.7392,-120.92,48.7392,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-017,USA - Washington,WA-Whatcom,Hozomeen Mountain,2459,8066,-121.0119,48.9819,-121.0119,48.9819,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-018,USA - Washington,WA-Whatcom,Devils Tongue,2453,8048,-121.2166,48.9951,-121.2166,48.9951,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-019,USA - Washington,WA-Whatcom,West McMillan Spire,2444,8020,-121.2786,48.7731,-121.2786,48.7731,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-020,USA - Washington,WA-Whatcom,South Hozomeen Mountain,2439,8003,-120.9976,48.9729,-120.9976,48.9729,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-021,USA - Washington,WA-Whatcom,American Border Peak,2437,7994,-121.665,48.9954,-121.665,48.9954,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-022,USA - Washington,WA-Whatcom,Three Fools Peak,2420,7940,-120.7633,48.9006,-120.7633,48.9006,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-023,USA - Washington,WA-Whatcom,West Twin Needles,2419,7936,-121.3126,48.7765,-121.3126,48.7765,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-024,USA - Washington,WA-Whatcom,Bear Mountain,2417,7931,-121.3408,48.9306,-121.3408,48.9306,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-025,USA - Washington,WA-Whatcom,Tombstone Peak,2406,7895,-121.2253,48.9619,-121.2253,48.9619,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-026,USA - Washington,WA-Whatcom,Mount Larrabee,2396,7861,-121.6478,48.9791,-121.6478,48.9791,8,3,01/12/2010,31/12/2099,2,21/07/2021,KJ7RTO
W7W/WH-027,USA - Washington,WA-Whatcom,Full Moon Rising,2394,7855,-120.8978,48.9939,-120.8978,48.9939,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-028,USA - Washington,WA-Whatcom,Shull Mountain,2387,7830,-120.7745,48.8572,-120.7745,48.8572,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-029,USA - Washington,WA-Whatcom,Three Aunts,2371,7780,-120.8668,48.9619,-120.8668,48.9619,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-030,USA - Washington,WA-Whatcom,Colonial Peak,2369,7771,-121.1217,48.6615,-121.1217,48.6615,8,3,01/12/2010,31/12/2099,0,,
W7W/WH-031,USA - Washington,WA-Whatcom,Tradition Peak,2361,7747,-121.2831,48.9125,-121.2831,48.9125,8,3,01/12/2010,31/12/2099,0,,
